student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
200,15,19.4,22.5,68262.0,82509,101725,71.5,147,7711.0,8865.0,27,42,44.3,66,45.8,12.0,7,86.6,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1386,33,23.6,22.79326963024512,29680.0,25729,37780,44.0,919,3845.0,304.0,7,12,41.6,45,32.0,22.0,111,48.9,234,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3246,22,23.6,22.79326963024512,38594.0,25729,37780,47.0,2237,3905.0,385.0,11,19,60.3,48,48.6,22.0,289,50.4,456,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1353,26,23.6,22.79326963024512,21678.0,25729,37780,57.9,1051,5976.0,8677.865365853659,10,25,63.3,47,43.8,22.0,47,57.4,271,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4428,19,19.4,22.5,70304.0,82509,101725,92.7,4300,9188.0,18798.0,40,62,26.3,82,69.6,12.0,386,80.7,960,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3199,14,19.6,21.5,48972.0,47347,66436,90.0,3197,7599.0,4174.0,13,28,53.0,57,67.8,10.0,169,73.4,784,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1431,20,19.4,22.5,125977.0,82509,101725,99.4,1438,6254.176693925234,8677.865365853659,63,69,17.9,87,66.7,12.0,252,96.1,365,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2080,27,19.4,22.5,56822.0,82509,101725,75.5,1752,13360.0,38304.0,55,65,31.8,82,37.4,12.0,343,82.2,361,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1793,11,23.6,22.79326963024512,68945.0,25729,37780,39.2,1217,4194.0,1763.0,2,8,58.2,40,33.1,22.0,106,30.4,284,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1425,23,23.6,22.79326963024512,38626.0,25729,37780,43.4,1149,4417.0,3180.0,20,20,50.2,56,75.6,22.0,289,30.8,333,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2167,26,23.6,22.79326963024512,25675.0,25729,37780,49.8,1744,6544.0,2148.0,12,23,61.5,50,46.4,22.0,289,62.1,471,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1543,18,19.4,22.5,97070.0,82509,101725,97.7,1536,15553.0,8677.865365853659,48,60,27.0,76,71.4,12.0,252,86.5,372,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1501,33,23.6,22.79326963024512,13646.0,25729,37780,38.9,923,3546.0,8677.865365853659,9,23,37.0,48,34.6,22.0,111,55.6,172,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1489,23,23.6,22.79326963024512,15691.0,25729,37780,58.6,1251,6773.0,1182.0,13,22,70.9,53,42.4,22.0,111,36.3,305,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
585,14,19.4,22.5,53231.42932960894,82509,101725,97.6,598,6254.176693925234,8677.865365853659,34,48,39.1,69,78.3,12.0,343,73.6,178,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2149,31,23.6,22.79326963024512,15557.0,25729,37780,59.1,1705,3444.0,19.0,14,27,67.2,54,63.4,22.0,47,53.9,537,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
556,17,19.4,22.5,108670.0,82509,101725,94.1,624,9696.0,15423.0,20,45,72.8,54,56.5,12.0,343,68.2,129,20,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2029,19,23.6,22.79326963024512,52513.0,25729,37780,37.3,1151,3898.0,8677.865365853659,14,24,39.6,55,67.3,22.0,47,57.6,204,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1601,27,23.6,22.79326963024512,21823.0,25729,37780,53.1,1251,4359.0,435.0,12,12,58.6,45,39.1,22.0,289,53.1,313,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
10527,25,23.6,22.79326963024512,25032.0,25729,37780,48.1,8396,3588.0,160.0,4,12,57.4,51,34.1,22.0,31,47.6,996,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1460,32,23.6,22.79326963024512,22178.0,25729,37780,50.1,1054,4169.0,2041.0,13,23,61.9,52,44.0,22.0,47,40.8,236,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
957,23,23.6,22.79326963024512,21118.0,25729,37780,42.9,636,4811.0,8677.865365853659,11,22,38.9,60,30.4,22.0,111,34.5,144,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
574,19,19.4,22.5,52842.0,82509,101725,84.7,516,10699.0,20167.0,24,39,52.7,58,58.0,12.0,343,45.1,132,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1632,27,23.6,22.79326963024512,18079.0,25729,37780,43.9,1310,3976.0,1019.0,5,10,51.0,50,49.5,22.0,111,46.0,173,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2960,18,19.6,21.5,45186.0,47347,66436,84.4,2681,8377.0,1061.0,13,30,51.5,64,65.6,10.0,169,68.5,481,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1730,30,23.6,22.79326963024512,19557.0,25729,37780,37.7,1316,4568.0,642.0,17,41,32.2,57,52.2,22.0,47,48.7,190,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7170,17,19.6,21.5,49785.0,47347,66436,71.4,6103,6161.0,11489.0,9,24,50.5,62,54.3,10.0,124,73.5,572,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10508,14,23.2,24.6,72846.0,53245,38763,54.5,8062,6474.0,8677.865365853659,5,32,42.4,71,18.9,64.0,114,52.8,700,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
510,36,23.2,24.6,27102.0,53245,38763,75.9,574,4314.0,8677.865365853659,0,0,66.2,67,18.2,64.0,54,80.8,5,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5799,7,12.8,22.79326963024512,53507.0,44144,37780,12.3,3071,2067.0,8677.865365853659,9,26,22.0,62,36.2,29.13617259736621,125,8.3,202,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10885,20,12.8,22.79326963024512,31050.0,44144,37780,31.2,6639,2459.0,2463.0,8,26,24.2,72,26.1,29.13617259736621,128,27.9,923,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
258,32,20.95158466646544,25.9,56750.0,31169,34510,100.0,276,7167.0,6196.0,60,60,41.6,63,18.6,4.0,73,100.0,91,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1770,16,20.95158466646544,22.79326963024512,57337.0,23430,24795,100.0,1320,4129.0,8677.865365853659,14,61,70.6,64,40.4,63.0,517,57.64853159299911,426,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,13,12.8,22.79326963024512,17050.0,44144,37780,25.5,2157,2396.0,8677.865365853659,7,26,28.6,68,38.9,29.13617259736621,125,15.3,1389,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,14,12.8,22.79326963024512,43550.0,44144,37780,31.6,9206,3350.0,279.0,5,28,51.1,74,31.6,29.13617259736621,106,28.5,1009,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1767,16,22.4,22.5,53231.42932960894,125902,101725,84.8,2072,11688.0,29713.0,30,64,36.9,80,24.9,74.0,114,69.3,101,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6543,24,22.4,22.5,75475.0,125902,101725,86.9,6038,12979.0,6604.0,47,64,28.6,82,43.1,74.0,79,59.4,848,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,9,12.8,22.79326963024512,47458.0,44144,37780,31.6,2157,2947.0,8677.865365853659,5,17,39.0,71,53.7,29.13617259736621,125,31.4,1569,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3211,13,12.8,22.79326963024512,65575.0,44144,37780,36.5,2120,3225.0,179.0,6,17,49.4,53,25.7,29.13617259736621,106,20.8,163,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
259,25,22.4,22.5,16556.0,125902,101725,78.8,217,4692.0,8677.865365853659,65,78,75.0,92,12.0,74.0,106,56.8,46,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4331,20,22.4,22.5,80607.0,125902,101725,96.6,4274,6254.176693925234,17473.0,48,68,31.0,85,54.7,74.0,79,75.6,789,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
492,20,23.2,24.6,96406.0,53245,38763,78.3,745,5507.0,8677.865365853659,35,36,42.8,77,40.5,64.0,114,46.8,156,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
879,9,23.2,24.6,90616.0,53245,38763,100.0,1585,5700.0,8677.865365853659,27,42,58.9,67,41.7,64.0,517,87.5,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,17,12.8,22.79326963024512,26760.0,44144,37780,47.8,8649,3653.0,244.0,10,28,49.3,70,26.4,29.13617259736621,128,35.1,1199,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2552,15,12.8,22.79326963024512,48829.0,44144,37780,33.8,7729,2696.0,2168.0,6,27,24.8,74,37.0,29.13617259736621,128,30.7,857,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5797,18,22.4,22.5,79053.0,125902,101725,87.7,5056,12018.0,2304.0,40,58,47.8,76,46.3,74.0,386,58.8,489,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1502,18,22.4,22.5,110420.0,125902,101725,93.9,1434,6254.176693925234,16075.0,31,61,32.4,81,15.6,74.0,114,99.5,186,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
977,24,22.4,22.5,53231.42932960894,125902,101725,100.0,978,6254.176693925234,8677.865365853659,82,93,10.6,96,97.6,74.0,106,96.7,231,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2888,25,22.4,22.5,55699.0,125902,101725,94.1,2812,14864.0,14701.0,61,70,25.8,84,40.8,74.0,386,99.3,424,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,20,25.0,21.5,80134.0,79310,66436,96.4,2157,7499.0,10629.0,29,69,19.8,92,68.5,32.0,386,83.0,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
917,33,22.4,22.5,60123.0,125902,101725,19.5,227,6587.0,414.0,27,42,32.3,75,79.4,74.0,79,57.64853159299911,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7350,21,25.0,21.5,52362.0,79310,66436,88.7,6915,11089.0,2668.0,15,39,58.4,74,65.1,32.0,386,52.9,859,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7754,24,25.0,21.5,54098.0,79310,66436,84.4,6243,9087.0,1455.0,18,52,57.7,87,56.3,32.0,386,45.8,910,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,22,25.0,21.5,50514.0,79310,66436,88.3,2157,9354.0,1353.0,9,41,58.0,88,50.5,32.0,386,47.2,1656,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,23,25.0,21.5,50007.0,79310,66436,87.9,2157,8932.0,3819.0,10,52,44.0,90,48.8,32.0,386,68.0,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,25,25.0,21.5,47231.0,79310,66436,92.9,2157,9124.0,2401.0,16,56,38.9,86,52.8,32.0,386,61.5,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,26,25.0,21.5,38497.0,79310,66436,68.7,8683,8895.0,1234.0,3,29,58.6,79,38.8,32.0,386,40.7,913,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,21,25.0,21.5,50402.0,79310,66436,86.6,2157,9343.0,7161.0,13,48,54.1,83,51.8,32.0,386,57.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,26,25.0,21.5,40380.0,79310,66436,80.6,2157,8616.0,1476.0,13,53,40.6,88,46.2,32.0,386,49.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,25,25.0,21.5,47531.0,79310,66436,86.8,2157,9038.0,825.0,10,38,44.3,77,41.6,32.0,386,35.3,1032,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,26,25.0,21.5,41585.0,79310,66436,84.4,2157,8779.0,1788.0,14,60,47.3,88,50.3,32.0,386,53.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,22,25.0,21.5,44071.0,79310,66436,83.1,2157,9061.0,989.0,6,35,64.5,82,50.0,32.0,386,40.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,27,25.0,21.5,42587.0,79310,66436,83.5,2157,9439.0,2387.0,13,45,48.5,78,46.0,32.0,386,48.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,25,25.0,21.5,43410.0,79310,66436,80.8,2157,8939.0,1303.0,8,42,50.5,82,48.9,32.0,386,38.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,27,25.0,21.5,110187.0,79310,66436,97.2,2157,15764.0,36917.0,72,91,32.4,96,74.7,32.0,106,67.0,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2552,26,25.0,21.5,129507.0,79310,66436,97.3,2157,15201.0,7855.0,51,81,43.0,92,81.5,32.0,106,70.7,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25.0,21.5,107625.0,79310,66436,98.3,2157,16066.0,8945.0,67,85,43.2,91,77.4,32.0,106,76.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25.0,21.5,53231.42932960894,79310,66436,97.9,2157,16288.0,34375.0,69,90,36.2,96,77.2,32.0,106,57.7,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,21,25.0,21.5,75265.0,79310,66436,97.8,2157,16330.0,5387.0,41,66,56.4,89,81.4,32.0,106,80.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25.0,21.5,53231.42932960894,79310,66436,97.3,2157,15989.0,15714.0,56,85,42.7,94,81.7,32.0,106,70.2,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,26,25.0,21.5,70536.0,79310,66436,98.5,2157,15852.0,5527.0,67,80,38.0,91,80.0,32.0,106,76.9,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,24,25.0,21.5,66676.0,79310,66436,97.6,2157,17299.0,3473.0,50,72,44.6,88,68.9,32.0,106,81.6,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
762,22,22.4,22.5,32547.0,125902,101725,100.0,1577,16917.0,8677.865365853659,44,44,71.6,27,20.3,74.0,43,57.64853159299911,316,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
489,31,20.95158466646544,22.79326963024512,39486.0,23430,24795,100.0,733,4865.0,8677.865365853659,40,62,40.7,79,66.7,63.0,517,57.64853159299911,380,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
995,19,22.4,22.5,53231.42932960894,125902,101725,98.7,948,15152.0,8677.865365853659,51,57,33.4,85,55.9,74.0,114,56.1,134,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1045,14,25.0,21.5,53231.42932960894,79310,66436,96.5,1209,9009.0,4413.0,42,58,37.6,82,66.3,32.0,343,59.2,155,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6620,10,12.8,22.79326963024512,38197.0,44144,37780,18.2,3446,2009.0,8677.865365853659,5,14,15.7,65,29.4,29.13617259736621,99,14.1,298,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,12,12.8,22.79326963024512,61652.0,44144,37780,34.8,2157,2840.0,150.0,8,28,22.8,76,25.4,29.13617259736621,106,26.4,1085,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
606,39,20.95158466646544,25.9,35565.0,31169,34510,100.0,877,3756.0,8677.865365853659,11,59,70.6,62,55.0,4.0,73,57.64853159299911,126,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,11,12.8,22.79326963024512,71473.0,44144,37780,32.5,2157,3146.0,8677.865365853659,7,24,47.1,73,34.5,29.13617259736621,106,23.6,1336,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4523,10,12.8,22.79326963024512,62631.0,44144,37780,20.9,2420,2383.0,8677.865365853659,3,13,17.6,57,36.9,29.13617259736621,125,10.5,237,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,9,12.8,22.79326963024512,82414.0,44144,37780,30.0,7610,2519.0,8677.865365853659,8,25,25.5,77,41.0,29.13617259736621,99,23.5,1023,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,17,12.8,22.79326963024512,39326.0,44144,37780,29.5,2157,2792.0,8677.865365853659,5,21,36.8,73,23.7,29.13617259736621,99,24.4,1166,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6005,21,22.4,22.5,97689.0,125902,101725,95.8,5964,6254.176693925234,29744.0,59,76,20.3,90,47.4,74.0,386,74.7,933,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
85,21,22.4,22.5,131676.0,125902,101725,48.2,85,6823.0,8677.865365853659,27,42,51.9,100,33.2,74.0,43,41.3,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1944,23,22.4,22.5,36886.0,125902,101725,89.8,1842,13623.0,3240.0,53,62,25.0,76,26.4,74.0,386,55.9,227,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
892,17,22.4,22.5,116779.0,125902,101725,89.1,767,9931.0,821.0,31,41,64.7,68,20.4,74.0,252,57.6,80,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2552,17,12.8,22.79326963024512,32082.0,44144,37780,38.2,8456,2907.0,284.0,12,30,32.5,72,38.9,29.13617259736621,106,23.8,857,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,9,12.8,22.79326963024512,57922.0,44144,37780,34.4,2157,2946.0,8677.865365853659,10,31,25.8,68,43.9,29.13617259736621,125,21.1,1461,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1316,23,22.4,22.5,53231.42932960894,125902,101725,99.7,1272,6254.176693925234,8677.865365853659,83,92,11.6,96,92.0,74.0,252,93.4,268,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10378,29,12.8,22.79326963024512,18050.0,44144,37780,14.2,4591,1697.0,184.0,7,16,17.5,61,14.7,29.13617259736621,99,3.2,140,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
462,16,23.2,24.6,53231.42932960894,53245,38763,68.2,332,9008.0,8677.865365853659,18,31,39.9,80,100.0,64.0,343,59.5,16,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
532,21,22.4,22.5,19953.0,125902,101725,81.4,878,5040.0,8677.865365853659,27,100,48.7,67,32.5,74.0,124,90.7,1,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2626,13,12.8,22.79326963024512,46078.0,44144,37780,32.1,1523,2619.0,195.0,5,16,28.8,57,30.7,29.13617259736621,289,22.0,250,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
314,17,22.4,22.5,90054.0,125902,101725,90.8,368,5238.0,8677.865365853659,31,48,48.5,63,1.3,74.0,114,60.0,54,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7693,5,12.8,22.79326963024512,104411.0,44144,37780,24.6,4506,2592.0,8677.865365853659,4,15,22.7,63,34.1,29.13617259736621,106,9.9,371,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6865,14,12.8,22.79326963024512,32878.0,44144,37780,31.4,4249,2944.0,839.0,6,23,28.6,67,28.9,29.13617259736621,99,19.1,361,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,7,12.8,22.79326963024512,47504.0,44144,37780,23.9,9327,2096.0,8677.865365853659,8,24,24.3,77,42.3,29.13617259736621,125,17.5,805,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5697,12,12.8,22.79326963024512,24562.0,44144,37780,34.9,3222,2831.0,8677.865365853659,7,23,20.2,71,44.0,29.13617259736621,125,26.2,461,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9256,15,12.8,22.79326963024512,48636.0,44144,37780,41.5,6518,2295.0,1118.0,11,33,16.8,64,34.4,29.13617259736621,128,33.9,1095,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8859,13,12.8,22.79326963024512,41836.0,44144,37780,23.7,4270,2421.0,8677.865365853659,3,18,26.0,72,20.0,29.13617259736621,99,17.9,654,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,11,12.8,22.79326963024512,49922.0,44144,37780,32.0,8732,2525.0,8677.865365853659,8,32,26.5,73,31.5,29.13617259736621,99,21.3,1080,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,8,12.8,22.79326963024512,61890.0,44144,37780,46.3,2157,2662.0,671.0,45,60,15.9,79,35.8,29.13617259736621,99,46.9,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9259,11,12.8,22.79326963024512,66251.0,44144,37780,39.2,5686,3280.0,3495.0,4,22,45.4,75,24.3,29.13617259736621,99,32.1,819,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
181,23,23.2,24.6,61647.0,53245,38763,65.7,185,4830.0,8677.865365853659,0,66,57.8,62,7.1,64.0,114,19.7,12,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,8,12.8,22.79326963024512,37847.0,44144,37780,37.9,2157,2477.0,293.0,15,39,13.9,71,34.6,29.13617259736621,99,25.2,1251,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1603,24,22.4,22.5,89681.0,125902,101725,81.0,1484,6254.176693925234,14139.0,36,52,32.3,85,28.5,74.0,169,64.6,297,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2552,11,12.8,22.79326963024512,29474.0,44144,37780,19.4,2157,2797.0,8677.865365853659,10,27,27.3,73,35.3,29.13617259736621,125,17.7,1528,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,13,12.8,22.79326963024512,48931.0,44144,37780,32.8,2157,2601.0,8677.865365853659,10,30,25.8,78,37.5,29.13617259736621,106,30.0,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
419,37,20.95158466646544,22.79326963024512,26782.0,23430,24795,97.6,323,3035.0,8677.865365853659,27,97,31.9,80,31.7,63.0,517,57.64853159299911,715,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9211,8,12.8,22.79326963024512,74760.0,44144,37780,30.3,5539,3076.0,8677.865365853659,5,29,31.5,73,34.6,29.13617259736621,125,19.3,581,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3459,21,23.2,24.6,67152.0,53245,38763,88.8,3705,7006.0,8677.865365853659,47,79,31.8,93,24.4,64.0,114,47.8,118,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
637,21,23.2,24.6,0.0,53245,38763,91.1,658,7249.0,8677.865365853659,27,42,35.3,100,16.1,64.0,517,50.9,426,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
214,21,20.95158466646544,22.79326963024512,0.0,23430,24795,95.8,269,7374.0,8677.865365853659,27,42,46.4,78,23.8,63.0,517,64.9,426,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1782,15,12.8,22.79326963024512,57134.0,44144,37780,35.7,1171,3335.0,34.0,17,28,32.1,52,50.7,29.13617259736621,289,25.3,237,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2552,10,12.8,22.79326963024512,80840.0,44144,37780,35.5,2157,2027.0,820.0,50,61,8.6,70,33.9,29.13617259736621,99,31.2,1017,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,8,12.8,22.79326963024512,62243.0,44144,37780,36.6,2157,2876.0,400.0,4,15,38.2,64,38.0,29.13617259736621,125,33.1,426,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2586,31,22.4,22.5,47079.0,125902,101725,82.6,2393,16397.0,3713.0,42,54,57.6,82,26.2,74.0,169,50.2,194,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2552,12,12.8,22.79326963024512,74834.0,44144,37780,34.7,2157,2623.0,8677.865365853659,5,21,24.9,75,32.4,29.13617259736621,99,27.3,1689,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5834,10,12.8,22.79326963024512,48957.0,44144,37780,31.8,3327,2713.0,8677.865365853659,6,25,23.3,68,24.6,29.13617259736621,106,19.7,440,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,4,12.8,22.79326963024512,136889.0,44144,37780,45.5,2157,3373.0,828.0,5,19,41.0,77,31.3,29.13617259736621,106,26.9,1718,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,16,12.8,22.79326963024512,29977.0,44144,37780,35.7,7358,2807.0,199.0,8,30,27.7,73,30.0,29.13617259736621,99,26.7,1228,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
